train_loss,test_loss
0.7373674411371687,0.19974300099796974
0.1423421398452114,0.19974300099796974
0.05843141928204692,0.050995684742016344
0.027914058313151233,0.050995684742016344
0.018485859124792753,0.027674885010792953
0.01368369201956197,0.027674885010792953
0.011629598464367235,0.023528984994003722
0.00945249671926791,0.023528984994003722
0.008168693015140211,0.018644464235069633
0.006639323723461308,0.01982959524190787
