train_loss,test_loss
0.0033883480149795478,0.0028590312382872573
0.0011371856470657937,0.002529598846517625
0.0005322547160901552,0.0024217597013946744
0.00029734255122076486,0.0021738914271980437
0.00017940285837911535,0.0021336974509092834
0.0001332827088339652,0.0022085570371784217
8.017826318651444e-05,0.0021677207553160095
0.00014047865624988492,0.002152724156585433
4.734892756200502e-05,0.0020852175766818254
3.122912691977504e-05,0.0020661548054166407
